date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:13:31	94808/94808	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2012:02:08%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/8.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/8.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:31	192399/192399	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2012:01:52%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/7.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/7.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:31	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2001:13:31%20GMT	https://html.themewin.com/edurock-preview/edurock/product-details.html	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/product-details.html	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:31	124978/124978	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2001:58:00%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/about_online_store.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/about_online_store.png	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:32	311147/311147	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jul%202023%2020:13:22%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__5.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__5.png	(from https://html.themewin.com/edurock-preview/edurock/home-9.html)
08:13:33	247554/247554	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jul%202023%2020:18:04%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__6.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__6.png	(from https://html.themewin.com/edurock-preview/edurock/home-9.html)
08:13:33	121108/121108	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jul%202023%2020:57:44%20GMT	https://html.themewin.com/edurock-preview/edurock/img/program/kids_1.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/program/kids_1.png	(from https://html.themewin.com/edurock-preview/edurock/home-9.html)
08:13:33	21346/21346	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2012:33:28%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/about_19.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/about_19.png	(from https://html.themewin.com/edurock-preview/edurock/home-9.html)
08:13:33	300286/300286	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jul%202023%2020:28:06%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__7.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__7.png	(from https://html.themewin.com/edurock-preview/edurock/home-9.html)
08:13:33	112703/112703	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jul%202023%2020:58:36%20GMT	https://html.themewin.com/edurock-preview/edurock/img/program/kids_2.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/program/kids_2.png	(from https://html.themewin.com/edurock-preview/edurock/home-9.html)
